date,tv_impressions,tv_spend,search_impressions,search_spend,social_impressions,social_spend,video_impressions,video_spend,promo_index,distribution_index,seasonality_index,price,revenue
2025-04-20,17447059.59186849,206963.32475136276,7940600.887596484,72929.151790203,7344152.278944769,55006.07289660251,9704798.001479635,92864.78157770973,0.43350766232127347,0.6969860527467183,0.8700731131990405,9.836448177789908,1323143.4060952244
2025-04-27,15416820.52568571,169461.37256487604,7402788.481414283,65169.194318133465,7475537.714697442,59573.24486526823,8541553.607096218,90001.96279494304,0.3672795928959649,0.737821514903805,0.9079020651228532,9.768998304714492,1330198.358396325
2025-05-04,17779777.55342741,206791.91193315826,7961889.3812407665,71771.4359814121,7473443.084065184,57675.84905682909,9308206.446881877,91434.79297062861,0.47405809101148655,0.75935732770652,0.9397828864217158,9.65243249222125,1332973.3249368195
2025-05-11,14496190.801379338,159041.07163501295,7796566.896472109,75152.86980361756,6148099.98622217,45199.32030866935,8934712.262491917,96036.05246320623,0.7567562720213514,0.7474657210454008,0.9652506829317345,9.743082809613556,1362918.5599533608
2025-05-18,16470153.245571584,182356.50797470237,8353271.088170328,75977.59095346642,6967759.132781525,54408.99779141173,9657126.931130206,92668.87864415256,0.29421482856029657,0.6855636836779773,0.9839340768313101,9.557515399605665,1287368.4420825148
2025-05-25,18008470.425611634,189365.13956151906,8987026.535310963,81091.90206304243,5071212.250121067,32255.86618281552,9519460.632390456,96788.1306902783,0.2579657903184889,0.6664271652962684,0.9955606221660475,9.756401805296248,1280447.5875458936
2025-06-01,14275003.75416633,154937.13253496977,9911163.361350121,82461.59207155753,5156553.813432077,41043.622461938074,9985819.025927247,94853.21556065635,0.7206755491240413,0.7047576814851755,0.9999607777242663,9.55137961275138,1324355.0765912582
2025-06-08,14501974.08652474,153051.23540837277,8223465.237846576,77079.58227004114,6691786.048423001,45531.678405941886,8732323.917903777,98562.52140059337,0.46860144842722007,0.6487146869364744,0.99707037932964,9.576738037006741,1299249.9863347341
2025-06-15,14993004.621539116,162177.66261335192,10866817.187788213,101308.53398712853,7504010.899678076,55192.17743767409,8790728.492460875,81643.37176875022,0.39963908920101254,0.7134030062496958,0.986931575499373,9.542905910209212,1308364.7319398613
2025-06-22,14089751.895068131,172424.03284361833,8269272.377548585,83367.72266245294,7701320.351451663,54310.72801733066,8111638.717077076,82624.2793718287,0.6559857031094114,0.701895046123611,0.9696922128239083,9.446429110040372,1293400.4682298896
2025-06-29,12703229.812504575,137644.84025580456,9754577.742554516,86290.076322833,6681405.629538029,46650.425381399116,8343164.885120067,86604.27186199684,0.4091576690394704,0.6955940847529731,0.9456036800307177,9.489135114369256,1306135.8119390437
2025-07-06,14258382.03117867,190244.84975128682,10447714.671259979,95174.24208811279,8035115.211194639,63994.31487469073,8772515.514411144,89903.190545457,0.7739014570320404,0.665575628794618,0.9150172421705782,9.342135461543002,1290082.2430148316
2025-07-13,12800346.088791044,151624.2279252469,10347449.937628128,94417.2920298823,7062535.270894043,51647.75203950342,8857758.088959625,87592.8409340712,0.6016888807008903,0.7331997316022372,0.878378918382151,9.437525153914844,1321156.2946356537
2025-07-20,14290785.311530497,166193.04843567798,9762851.23543053,95565.88196946116,7954553.87807325,60761.66760402477,7391357.836903505,73337.84762121487,0.4268132887781446,0.7066553799343763,0.8362229779285909,9.178748624704092,1254399.4038788727
2025-07-27,12577359.039770467,137082.51716721672,10031374.129324468,89804.39459480687,7247424.108393019,54219.659479128146,8526002.287867479,85484.14490487202,0.8235962319898256,0.6927825996027513,0.789164149348621,9.291657546227938,1287789.5787795803
2025-08-03,15133125.159787273,181449.45327656588,9741871.423991067,89035.93873020983,5885989.139089992,45268.06139435006,8684610.829094803,86080.11518580321,0.40914276154949925,0.6472784957089552,0.7378886563301928,9.44180787573118,1292758.4882061728
2025-08-10,12429010.732087823,137925.39731493648,9521158.255863713,88584.36373887259,5765924.882680466,43421.61632138305,7780644.870092119,82306.20936420874,0.611314305801396,0.7384285617052506,0.6831442110238668,9.120453198215355,1237107.7452179366
2025-08-17,12823640.781702362,148567.0960139751,10320912.521420263,93851.20091068023,5220670.2389323665,36475.79506335158,8694563.802538417,98477.35798997302,0.5448938870609737,0.7983859042549603,0.6257291107159654,9.129359127182703,1272711.9885145684
2025-08-24,13986666.682304882,185911.60122720775,9726375.777029308,85366.29144595581,5927536.784733185,46818.689173371706,6541490.475871882,63226.808437515494,0.6952611934098197,0.8010902074210717,0.5664805968565262,9.229588176514687,1298580.532291466
2025-08-31,11679562.174591973,133529.60870788433,8714011.693269173,79271.75647325376,6884594.907338733,50274.736181881555,6045950.859997799,55490.45169852978,0.7342266795090279,0.7435553546528304,0.5062626461936502,9.18191194372395,1255801.739051269
2025-09-07,13254109.83993568,163085.07959114935,9539783.825777914,90979.16183307818,6087170.122587692,41863.7043886547,5529443.132124677,55001.54098167933,0.504800622359865,0.7451117045652225,0.4459533720470217,9.189673460247333,1263250.8674372486
2025-09-14,14441259.506565481,158966.15706160368,8841415.839084804,75034.81823812533,7581998.592954124,55566.602027929584,7898993.168799569,91216.19554936764,0.3869873194480725,0.7829589522017997,0.3864322194383529,9.199222405508594,1242993.5757968456
2025-09-21,11263784.371654663,129257.6483053154,8933269.645972935,80993.35379070202,7377904.485770743,59763.268599834664,7212886.889073407,68650.7806380997,0.5689958214408675,0.7443862772744123,0.32856714080264404,9.214568441134805,1255501.6724001581
2025-09-28,13292424.266134324,169339.64239827,8579912.8802671,74215.72812348405,7509875.653593428,58878.09122645228,6658673.466454547,73135.34081304356,0.39834269453718407,0.7884788128573513,0.2732019392872115,9.267946681951187,1253754.1139452034
2025-10-05,13460371.101982579,148886.82118622062,7383810.865633777,70866.29693250114,8023473.50290749,59057.09080694474,6922247.70452473,76190.55341071925,0.8020080871289934,0.8070655960530798,0.22114396420172866,9.208841019093287,1278908.1905631705
2025-10-12,14146298.094080072,180630.0343890479,7457117.641648516,61434.7668052411,7237532.936649599,53270.39136951869,5913415.21306484,57169.99385247448,0.5204802996624106,0.8250523066314969,0.17315233804728986,9.159459205042923,1258302.4257599134
2025-10-19,12062429.767912969,144693.98794117445,8324364.624281338,72592.94699194925,7159394.672858065,52774.375137519426,8669286.015604444,89652.46638694232,0.4452017673031837,0.7888431216767515,0.12992688680096015,9.271182201364027,1262467.0250520832
2025-10-26,12130350.999647371,134722.99290387856,8250199.481228863,75807.8319390451,6230514.618247324,51904.54310485152,7039501.562165324,77272.87596505608,0.5277020458797362,0.7887307311820115,0.09209793487714785,9.418570328135937,1248884.1800240723
2025-11-02,14337431.910780886,171227.43900297178,7898396.805972848,77268.13624984476,7773982.336598419,59492.53130823567,7159631.891995252,69967.66988064404,0.2979310565705455,0.7708407838688215,0.06021711357828463,9.24393394706748,1246503.0507211438
2025-11-09,14288456.170105655,174044.65709478795,8148415.582591483,73067.86001738005,6122859.687730946,46974.68152423474,7780800.927683922,76857.59832399362,0.35425789422340226,0.774025174181569,0.03474931706826612,9.191900188091541,1202577.3981450857
2025-11-16,14450931.692989178,172475.72777239015,9168174.373546349,79968.48632550033,5454337.4479650045,43155.336309875376,7775897.918862255,75045.12434369346,0.6800620861916638,0.7929764669113887,0.016065923168690155,9.435288688207054,1308088.7080594555
2025-11-23,14782123.79322602,153746.54428727616,8109435.090961149,80612.47639391593,6107365.139937993,46388.5875837884,7776866.589584543,73033.6892665566,0.40146585815429064,0.8110052769095466,0.00443937783395254,9.350328017154549,1273413.0523344204
2025-11-30,13887379.09445357,152636.23885617085,9183919.756867392,76006.05607768086,6190739.166713882,45789.07880716938,7220038.203200831,69387.69682409409,0.34296335259770905,0.8268764447091582,3.922227573377457e-05,9.184891702917376,1218134.9549491424
2025-12-07,15130577.477789314,171380.071069891,8948401.230321638,70697.7121091659,6584261.813009207,48864.83607224091,8375281.732004276,77602.31058567575,0.5804979128790929,0.7741367635762297,0.002929620670359845,9.528120096295584,1289998.234452274
2025-12-14,15438991.600685842,176743.97944720706,9221316.983269772,85020.60921000839,7653576.712895759,57182.623054052,9641423.743242692,96611.40532850286,0.6778556231994495,0.8410726822446333,0.013068424500627007,9.431890058350008,1294215.9208434746
2025-12-21,14570638.325575046,173892.85280064392,10404877.633605365,91031.9923175365,8214951.949243572,61489.8280655781,9441240.883894565,90050.7071898005,0.60784299659976,0.7855431682561519,0.030307787176091394,9.518627064358803,1303752.839900794
